"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","AUT","Austria","2019","2019",44688.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2010","2010",39429,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2011","2011",40967.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2012","2012",42112,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2013","2013",42990.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2014","2014",43527.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2015","2015",43598.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2016","2016",44341.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2017","2017",44995.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2018","2018",46204.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","BEL","Belgium","2019","2019",47244.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2010","2010",56920.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2011","2011",58745.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2012","2012",60283.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2013","2013",61715.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2014","2014",63642.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2015","2015",64740.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2016","2016",63953.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2017","2017",65546.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2018","2018",67463,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CAN","Canada","2019","2019",69174.9,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2010","2010",291436.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2011","2011",298542.9,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2012","2012",304941.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2013","2013",304278,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2014","2014",312493.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2015","2015",321338.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2016","2016",334087.9,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2017","2017",356164.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2018","2018",384224.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","CZE","Czech Republic","2019","2019",408211.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2010","2010",382509.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2011","2011",389462.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2012","2012",398105.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2013","2013",403942.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2014","2014",414156.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2015","2015",423072.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2016","2016",430734.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2017","2017",431474,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2018","2018",439376,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DNK","Denmark","2019","2019",446396.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2010","2010",36412.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2011","2011",37637.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2012","2012",38738.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2013","2013",39292.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2014","2014",39795.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2015","2015",40297,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2016","2016",40726.9,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2017","2017",40918,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2018","2018",41490.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FIN","Finland","2019","2019",42617.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2010","2010",33993,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2011","2011",34562.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2012","2012",35290.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2013","2013",35834.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2014","2014",36123.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2015","2015",36580.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2016","2016",37091.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2017","2017",37860.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2018","2018",38476.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","FRA","France","2019","2019",39099.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2010","2010",33190.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2011","2011",34475.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2012","2012",35429.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2013","2013",36272,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2014","2014",37227.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2015","2015",38309.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2016","2016",39137.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2017","2017",40151,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2018","2018",41320.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","DEU","Germany","2019","2019",42421.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2010","2010",21459.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2011","2011",20481.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2012","2012",19608.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2013","2013",18011.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2014","2014",17846.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2015","2015",17476.9,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2016","2016",17315.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2017","2017",17355.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2018","2018",17512.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","GRC","Greece","2019","2019",17589.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2010","2010",2728519,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2011","2011",2857134.9,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2012","2012",2918580.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2013","2013",2942957.9,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2014","2014",2938031,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2015","2015",2976499.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2016","2016",3033606.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2017","2017",3361029.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2018","2018",3637736.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","HUN","Hungary","2019","2019",3990645,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2010","2010",5959337.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2011","2011",6479693,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2012","2012",6842423.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2013","2013",7194808.4,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2014","2014",7474917.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2015","2015",8081843.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2016","2016",8871393.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2017","2017",9682036.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2018","2018",10299769,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ISL","Iceland","2019","2019",10453783.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2010","2010",44187.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2011","2011",44593.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2012","2012",44834.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2013","2013",44172.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2014","2014",44243.9,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2015","2015",45259.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2016","2016",46075.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2017","2017",46966.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2018","2018",47892.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","IRL","Ireland","2019","2019",49605,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2010","2010",27809.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2011","2011",28163,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2012","2012",27989.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2013","2013",28390.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2014","2014",28570.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2015","2015",28866.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2016","2016",29114.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2017","2017",29255.8,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2018","2018",29641.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","ITA","Italy","2019","2019",30028.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2010","2010",4240193.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2011","2011",4312032.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2012","2012",4211956,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2013","2013",4202788.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2014","2014",4211397.5,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2015","2015",4224335.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2016","2016",4277451.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2017","2017",4305781.6,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2018","2018",4340473.2,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","JPN","Japan","2019","2019",4402228.3,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","KOR","Korea","2010","2010",30921153.7,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","KOR","Korea","2011","2011",32442496.1,,
"ECONAVPW","Average annual wages","NATCUNMT","Current prices in NCU","KOR","Korea","2012","2012",32650405.1,,
